customer_id1,default,balance,housing,loan
139919,no,3343,no,no
144635,no,291,no,no
144791,no,1584,no,no
145118,no,643,no,no
143135,no,349,no,no
137752,no,2999,yes,no
132006,no,0,yes,no
127656,no,2633,yes,no
131319,no,92,no,no
142031,no,329,no,no
142811,no,86,no,no
137273,no,1080,yes,yes
120143,no,4,no,no
143451,no,2678,no,no
134336,no,2044,yes,no
116392,no,-247,yes,no
142330,no,533,no,no
137417,no,210,yes,no
143499,no,1348,no,yes
119383,no,14282,yes,no
131331,no,730,yes,no
137811,yes,-930,yes,no
140445,no,2074,no,no
140916,no,2557,yes,no
143791,no,2838,yes,no
138535,yes,-172,yes,no
125793,no,2615,no,no
116124,no,328,yes,no
141407,no,223,yes,no
140791,no,4693,no,yes
140921,no,3840,yes,no
134023,no,292,no,no
131438,no,238,yes,yes
144593,no,348,no,no
144353,no,1295,no,no
142840,no,942,no,no
143536,no,12264,no,no
131107,no,0,yes,no
131379,no,256,no,no
117294,no,0,yes,yes
100187,no,45,no,no
114014,no,1243,no,yes
142056,no,2411,yes,no
132173,no,330,no,no
110604,no,3687,yes,yes
120511,no,2722,no,no
118549,no,252,no,no
131159,no,2232,no,no
140220,no,974,no,no
144563,no,5,no,no
125762,no,1429,yes,no
140150,no,810,no,no
140712,no,569,no,no
144280,no,724,yes,no
141942,no,3771,no,no
141626,no,555,yes,no
144656,no,169,no,no
140941,no,413,yes,no
122859,no,5188,yes,no
120469,no,0,no,no
127096,no,4642,yes,no
119580,no,674,yes,no
136658,no,335,yes,no
124255,no,1,no,no
134319,no,1451,yes,no
116696,no,603,yes,no
139815,no,760,yes,no
117132,no,1162,yes,no
140126,no,694,yes,no
140085,no,204,yes,no
138956,no,230,yes,no
143813,no,29,no,no
143016,no,19,no,no
141408,no,40,yes,no
142419,no,870,no,no
131950,no,1377,no,no
132406,no,424,no,no
107864,no,3674,yes,no
144537,no,437,no,no
143356,no,0,yes,no
138670,no,5774,yes,no
143212,no,0,yes,no
143566,no,11766,yes,no
129759,no,1308,no,no
142304,no,0,no,no
141439,no,636,yes,no
131533,no,134,no,no
103815,no,246,yes,no
141497,no,2626,no,no
122379,no,462,no,no
112897,no,1604,no,yes
144286,no,232,no,no
108747,no,-87,yes,no
144131,no,718,yes,no
140188,no,594,no,no
137815,no,214,yes,yes
143734,no,2929,no,no
144595,no,1515,yes,no
142292,no,1534,no,no
131534,no,316,no,no
143399,no,2027,no,no
140858,no,3444,no,no
141318,no,363,yes,no
144147,no,0,no,no
101933,no,10,yes,no
142668,no,2551,no,no
139617,no,238,no,no
104735,no,431,yes,yes
110784,no,536,yes,no
134165,no,86,no,no
143634,no,5037,no,no
144498,no,0,no,no
124200,no,107,yes,yes
109150,no,853,no,no
142941,no,1989,no,no
133789,no,597,yes,no
124186,no,3537,no,no
132489,no,4596,yes,no
127506,no,36,no,no
131010,no,255,no,no
134183,no,393,yes,no
141598,no,480,no,no
144198,no,6651,no,no
143230,no,3219,no,no
142226,no,205,no,no
140629,no,2557,no,no
139764,no,1967,no,no
141180,no,209,no,no
141005,no,462,no,no
140811,no,638,no,no
123292,no,40,no,no
124221,no,5041,no,no
106033,no,198,yes,no
130401,no,101,yes,no
144625,no,2374,yes,no
119138,no,100,no,no
124217,no,3237,no,no
144216,no,491,no,no
124542,no,380,no,no
103936,no,409,yes,no
125508,no,8781,yes,no
143095,no,5267,no,no
115613,no,-46,no,yes
131418,no,1085,no,no
143591,no,104,no,yes
131391,no,1316,yes,no
144306,no,588,no,no
143856,no,1880,no,no
130465,no,541,yes,no
131396,no,4808,no,no
139534,no,616,yes,no
113403,no,370,no,yes
108918,yes,-713,yes,no
130695,no,13,no,yes
142519,no,733,yes,no
133860,no,676,yes,no
102998,no,1596,yes,no
143297,no,2489,yes,no
142424,no,195,no,no
114420,no,0,no,no
132088,no,1599,yes,yes
140550,no,68,no,no
140054,no,978,no,no
143629,no,410,no,no
141594,no,1094,yes,no
100795,no,368,yes,yes
126371,no,4420,yes,yes
115918,no,127,yes,no
143636,no,1780,yes,no
144599,no,473,no,yes
140936,no,1013,yes,no
143410,no,514,no,no
113802,no,155,yes,yes
139912,no,0,no,no
140502,no,132,no,no
144836,no,2161,no,no
119989,no,7138,no,no
127866,no,814,no,no
114465,no,146,yes,no
132903,no,2988,no,no
141183,no,1974,no,no
124275,no,3608,yes,no
116965,no,1628,yes,no
143523,no,562,yes,yes
144399,no,2297,no,no
137768,no,17924,yes,no
140113,no,576,no,no
115039,no,3465,yes,yes
143505,no,2102,yes,no
133919,no,3913,yes,no
141436,no,7,yes,no
120095,no,120,no,no
116943,no,497,yes,no
143324,no,451,no,no
138257,no,940,yes,yes
129848,no,1028,no,no
120584,no,2667,yes,no
131274,no,5561,yes,no
143245,no,195,yes,no
141935,no,1528,no,no
142438,no,234,no,no
124197,no,1757,no,no
131283,no,617,no,no
105352,no,1354,yes,no
133856,no,395,yes,no
143439,no,5958,yes,no
140327,no,1506,no,no
139790,no,5359,no,no
143708,no,1730,yes,no
115698,no,2311,no,yes
133924,no,3287,no,no
142021,no,309,no,no
144180,no,0,yes,no
143181,no,121,no,no
122251,no,96,no,no
138050,no,1377,yes,no
127125,no,5,yes,yes
131484,no,448,no,no
143203,no,381,no,no
141223,no,828,yes,no
131920,no,318,yes,no
143288,no,1027,yes,no
144417,no,1381,no,no
138401,no,685,yes,no
113559,no,0,yes,no
143289,no,235,no,no
140089,no,2383,no,no
145256,no,121,no,no
117361,no,0,no,no
131259,no,983,yes,no
140748,no,292,no,no
144531,no,1133,yes,no
115623,no,0,yes,yes
143671,no,697,no,no
138495,no,50,yes,no
143274,no,3195,no,no
127220,no,72,yes,yes
140757,no,1624,no,no
134106,no,1812,no,no
104143,no,792,yes,no
143989,no,48,no,no
120183,no,1297,no,no
145052,no,973,no,no
112424,no,526,yes,yes
134186,no,618,no,no
144250,no,1962,no,no
145095,no,279,no,no
126309,no,3043,yes,yes
122582,no,1920,no,no
127816,no,1003,no,no
116598,no,212,yes,yes
144112,no,222,no,no
139918,no,3842,no,no
114845,no,885,yes,no
124260,no,160,no,no
136893,no,3551,yes,no
142141,no,3951,no,no
109235,no,104,no,yes
132780,no,985,yes,no
113791,no,9,no,yes
119279,no,940,no,no
140148,no,481,yes,no
142405,no,3115,no,no
142471,no,567,no,no
142569,no,395,no,no
113860,no,167,yes,no
140182,no,1871,no,no
102154,no,101,yes,no
108027,no,62,yes,no
107558,no,-20,yes,no
131386,no,8304,no,no
142430,no,583,no,no
143500,no,7929,no,no
131411,no,-61,no,no
142055,no,10925,no,no
144422,no,311,no,no
142777,no,366,no,no
133793,no,1750,yes,no
133146,no,4004,no,no
100547,no,45248,yes,no
143449,no,866,no,no
142420,no,3160,yes,no
120304,no,4889,no,no
101294,no,3837,yes,no
111551,no,5768,yes,no
119352,yes,36,no,no
107912,no,2656,yes,no
131342,no,10180,no,no
134258,no,2252,no,no
130960,no,1493,no,no
134093,no,1101,no,no
139553,no,2503,no,no
134188,no,3054,no,no
139459,no,0,yes,yes
144438,no,2022,no,no
129910,no,305,no,no
121649,no,412,no,no
143296,no,7585,no,no
140913,no,201,no,no
145222,no,1693,no,no
144287,no,979,yes,no
140229,no,1085,no,no
141660,no,322,no,no
131400,no,3623,no,no
113624,no,6997,yes,no
135369,no,4,yes,no
130609,no,676,no,no
129389,no,3283,no,no
142635,no,1443,no,no
139315,no,2684,yes,no
131757,no,1184,yes,no
141364,no,106,yes,no
135750,no,2039,yes,no
138243,no,496,yes,no
139818,no,277,no,no
144038,no,1230,no,no
144305,no,0,no,no
131522,no,70,yes,no
128167,no,622,no,no
140136,no,362,no,no
110555,yes,-203,yes,no
126367,no,6993,yes,no
143962,no,330,no,no
143087,no,2206,no,no
143994,no,8304,no,no
143975,no,0,no,no
133408,no,0,yes,yes
131944,no,1088,yes,no
134445,no,47,yes,no
144302,no,2918,no,yes
143279,no,1075,no,no
143923,no,8103,no,no
142333,no,168,no,no
140781,no,701,no,no
142778,no,979,yes,no
120110,no,2957,yes,yes
143327,no,53,no,no
122634,no,1575,yes,no
141573,no,52,yes,no
125763,no,4189,yes,no
141850,no,2524,no,no
143045,no,1855,no,no
141553,no,1354,no,no
143631,no,1216,yes,no
144048,no,3301,yes,no
131216,no,720,no,no
132245,no,491,yes,no
145085,no,816,yes,no
136676,no,1808,yes,no
113256,no,510,yes,yes
142096,no,4629,yes,no
140062,no,27624,no,no
115062,no,36,no,yes
144253,no,1123,no,no
141782,no,6784,no,no
139636,no,23878,no,no
141085,no,616,no,no
139368,no,1387,yes,no
112967,no,1265,no,yes
142095,no,732,no,no
144106,no,623,no,no
100269,no,184,no,no
143189,no,763,no,no
142180,no,44,no,no
125568,no,874,no,no
118411,no,1792,yes,no
144891,no,1506,no,no
141411,no,2048,no,no
136663,no,25,yes,yes
140180,no,1130,no,no
140667,no,79,no,no
104372,no,1040,yes,no
112361,no,149,yes,no
141131,no,1235,no,no
134104,no,6060,yes,no
124278,no,127,yes,no
142512,no,5887,no,no
120832,no,309,no,no
108671,yes,-36,yes,no
141388,no,11262,no,no
140186,no,563,no,yes
114028,no,367,yes,no
104532,no,102,yes,no
142131,no,4787,no,no
100491,no,545,yes,no
142619,no,955,no,yes
142934,no,3629,no,no
110087,no,-519,yes,no
131547,no,831,no,no
122740,no,234,no,no
140204,no,303,no,no
124997,no,2729,yes,no
144418,no,204,no,no
139558,no,204,yes,no
141149,no,255,no,no
134447,no,12857,yes,no
110925,no,2892,no,no
132366,no,423,yes,no
142965,no,2812,no,no
133799,no,2193,no,no
142115,no,129,no,no
141791,no,2917,no,no
132860,no,3154,yes,no
103555,no,4580,yes,no
138853,no,117,yes,no
131410,no,2681,no,no
142738,no,254,no,no
141070,no,3169,no,no
135219,no,0,yes,no
145167,no,1925,no,no
145076,no,502,no,no
116600,no,95,yes,no
144617,no,324,no,no
142904,no,2002,no,no
142371,no,260,yes,no
140684,no,58,no,no
108314,no,443,yes,no
123024,no,2536,yes,no
145202,no,935,no,no
144924,no,2785,no,no
142314,no,598,no,no
139920,no,25,yes,no
142655,no,4216,no,no
141184,no,942,yes,no
130662,no,19,yes,no
144334,no,1090,no,no
138468,no,560,no,no
143117,no,13014,no,no
124596,no,5310,yes,no
144730,no,-46,yes,no
140395,no,561,no,no
130594,no,2281,no,no
141615,no,1416,no,no
143963,no,4708,no,no
141163,no,2843,no,no
142135,no,2326,no,no
140714,no,1228,yes,yes
101792,no,759,yes,no
120073,no,1625,no,no
141493,no,2635,no,no
140137,no,1293,no,no
144005,no,2540,no,no
110504,no,406,yes,no
140083,no,1189,no,no
144265,no,3463,no,yes
141874,no,385,no,no
140309,no,925,no,no
145074,no,203,no,no
138253,no,36,yes,no
118949,no,1919,no,no
143627,no,206,no,no
134164,no,219,no,no
143079,no,589,yes,no
134270,no,382,no,no
144653,no,2129,no,no
131544,no,114,no,no
131459,no,180,no,no
142383,no,376,no,no
136702,no,670,yes,no
134069,no,193,yes,no
132374,no,545,yes,no
104528,no,271,yes,no
119940,no,8229,no,no
140232,no,1933,no,no
142659,no,81204,no,no
111882,no,9103,no,yes
142218,no,4412,no,no
134436,no,2454,yes,no
143632,no,11115,no,no
144954,no,99,no,no
141392,no,0,no,no
143129,no,10185,no,no
143400,no,3561,no,no
144607,no,2085,no,no
141275,no,5359,no,no
137675,no,437,yes,no
134138,no,4733,no,no
134253,no,286,no,no
109679,no,68,no,no
144331,no,1057,no,no
141492,no,1596,no,no
105125,no,2183,yes,yes
135158,no,3935,yes,no
137351,no,398,yes,no
141554,no,602,no,no
142658,no,1808,no,no
139626,no,705,yes,no
119545,no,7098,no,no
144468,no,275,no,no
101441,no,168,yes,yes
101241,no,460,yes,no
143804,no,8000,no,no
137971,no,-449,yes,no
143637,no,429,yes,no
131220,no,445,no,no
112859,no,1633,no,no
139748,no,312,no,no
131221,no,5359,no,no
144251,no,1579,no,no
144565,no,216,no,no
132755,no,5,no,no
138271,no,140,yes,no
144069,no,538,no,no
119100,no,0,no,no
140060,no,261,yes,yes
133972,no,377,no,no
143073,no,417,no,no
144571,no,1348,yes,no
120023,no,37,no,no
131179,no,188,yes,no
119344,no,2956,no,no
138602,no,833,yes,no
117381,no,0,no,yes
127479,no,3300,no,no
115514,no,622,no,no
132097,no,-3,no,no
140009,no,64,no,no
141973,no,820,no,no
124188,no,1947,no,no
131377,no,2326,no,no
144536,no,79,yes,no
134047,no,168,no,no
131366,no,2353,yes,no
144279,no,4189,no,no
141662,no,1765,no,no
142944,no,2645,no,no
140228,no,1633,no,no
135134,no,5990,yes,no
145277,no,66,yes,no
143811,no,169,no,no
131455,no,974,no,no
120770,no,244,yes,no
145005,no,334,yes,no
130987,no,1815,no,no
112836,no,553,yes,no
144554,no,2196,no,no
144594,no,108,no,no
142499,no,2820,no,no
113767,no,-191,yes,yes
141309,no,5310,yes,no
121326,no,0,no,no
135179,no,991,yes,no
140515,no,1309,no,no
141538,no,882,no,no
144546,no,394,no,no
103326,no,3173,no,no
130856,no,3444,no,no
115516,no,10,yes,no
142641,no,12018,yes,no
141708,no,762,no,no
134311,no,902,yes,no
142900,no,18967,yes,no
141374,no,3,no,no
133461,no,240,no,no
143495,no,5236,no,no
102810,no,300,yes,no
141072,no,14,no,no
143321,no,1644,no,no
142038,no,2144,no,no
141248,no,1938,no,yes
138372,no,1265,yes,no
143697,no,4243,no,no
140590,no,1032,no,no
144122,no,54,yes,no
111220,no,426,no,no
143583,no,1177,no,no
103294,no,556,yes,yes
142725,no,2544,no,no
143909,no,973,no,no
118290,no,489,yes,no
141306,no,197,no,no
120924,no,152,no,no
134391,no,1998,no,no
131593,no,779,no,no
131434,no,5810,no,no
132814,no,-3058,yes,yes
143034,no,704,no,no
131583,no,-39,no,no
116942,no,0,yes,no
138427,no,1085,yes,yes
144523,no,3528,no,no
143674,no,962,yes,no
134209,no,776,no,no
143721,no,155,no,no
143619,no,371,yes,yes
104854,no,1250,yes,no
142462,no,3576,no,no
140162,no,339,no,no
123039,no,22,no,no
142804,no,203,no,no
141776,no,288,no,no
143304,no,2896,no,no
121247,no,8163,no,no
131148,no,381,no,no
145207,no,660,no,no
141349,no,5473,no,no
141433,no,1464,yes,no
139461,no,497,yes,no
115323,no,294,yes,no
143462,no,334,yes,no
140345,no,10346,no,no
139557,no,590,no,no
143821,no,9367,no,no
144158,no,2896,no,no
127069,no,1982,no,no
129611,no,2360,no,no
136637,no,7279,yes,no
144492,no,1989,no,no
124179,no,429,yes,no
140894,no,201,yes,no
144398,no,0,no,no
143482,no,1947,no,no
143440,no,3735,no,no
143088,no,5291,no,no
122138,no,236,no,no
143312,no,760,yes,no
123572,no,0,no,no
114322,no,-203,yes,no
141174,no,272,no,no
131224,no,4047,yes,no
140202,no,538,no,no
132261,no,1411,no,no
108729,no,1893,yes,no
133921,no,3415,no,no
141387,no,1853,no,no
108122,no,143,yes,yes
142665,no,3518,no,no
144640,no,2007,yes,no
141611,no,147,no,no
141337,no,6728,no,no
119588,no,1104,no,no
142508,no,19,no,no
145258,no,0,no,no
117469,no,1817,yes,no
144780,no,4945,yes,no
103030,no,1542,yes,no
125519,no,538,no,no
116143,no,145,no,no
127027,no,12519,yes,no
129295,no,687,yes,no
140540,no,625,yes,no
144953,no,2693,no,no
105842,no,-538,yes,no
143715,no,7802,no,no
131475,no,447,no,no
141080,no,523,no,no
119313,no,925,no,no
144964,no,224,no,no
144611,no,1853,no,no
143359,no,108,no,no
124800,no,5115,yes,no
126472,no,5806,yes,no
142231,no,2398,yes,no
127098,no,7049,no,no
113205,no,551,no,no
134034,no,201,yes,no
134344,no,489,yes,no
142183,no,8729,no,no
141658,no,1843,no,no
138754,no,5,yes,no
139773,no,157,no,no
144249,no,1857,yes,no
143180,no,1215,no,no
140955,no,3283,no,no
135680,no,291,yes,no
111417,no,1994,no,no
139887,no,0,no,no
119865,no,980,no,no
132211,no,275,no,no
127202,no,3527,yes,no
135921,no,0,yes,no
140522,no,2959,yes,no
102966,no,2823,yes,no
142992,no,2354,no,no
142570,no,3588,yes,no
133889,no,2022,no,no
140284,no,682,no,no
144771,no,5169,yes,no
111436,no,607,yes,no
109208,no,703,yes,no
132015,no,332,no,no
143888,no,388,no,no
135221,no,802,yes,no
141948,no,129,no,no
143042,no,1206,no,no
142510,no,1445,no,no
130237,no,315,no,no
105017,no,1211,yes,no
145288,no,1168,yes,no
131264,no,1187,no,no
142886,no,0,no,no
142849,no,4629,yes,no
119258,no,3726,no,no
141943,no,0,no,no
130515,no,1624,no,no
143450,no,774,no,no
145278,no,1224,yes,no
124191,no,437,yes,no
116300,no,1110,yes,no
131249,no,1130,no,no
134021,no,5701,no,no
134999,no,1979,yes,yes
142274,no,235,no,no
126922,no,-35,no,no
143579,no,1066,no,no
107582,no,1593,yes,no
130316,no,2707,no,no
124231,no,1970,yes,no
118227,no,-468,yes,no
123574,no,2473,no,no
142063,no,5878,no,no
144263,no,2166,no,no
145269,no,2557,yes,no
131481,no,10185,no,no
110658,no,638,yes,no
124171,no,1144,yes,no
141945,no,6138,no,no
144127,no,488,no,no
144170,no,463,no,yes
143280,no,228,yes,no
134029,no,0,yes,no
144157,no,12569,no,no
144834,no,689,no,no
143750,no,2283,no,no
144110,no,393,no,no
143506,no,800,no,no
141317,no,0,no,yes
131236,no,2266,no,no
138387,no,38,yes,no
117830,no,312,no,no
134869,yes,3,no,no
123282,no,0,no,no
140697,no,2196,no,no
141711,no,425,no,no
141121,no,2067,yes,no
113900,no,3133,yes,yes
137023,no,634,no,yes
115250,no,1820,yes,no
143895,no,2266,no,no
140974,no,6991,no,no
134062,no,1331,no,no
133987,no,1425,no,no
132161,no,0,no,no
115009,no,-36,no,no
145063,no,247,no,no
102932,no,517,yes,yes
141600,no,1227,no,no
124141,no,0,no,no
144945,no,283,yes,no
139508,no,116,no,no
145305,no,2850,no,no
131740,no,4979,no,no
141148,no,44,no,no
125840,no,807,yes,no
131487,no,978,no,no
139608,no,466,yes,yes
144017,no,12,no,no
144881,no,2321,no,no
117387,no,3933,no,no
141604,no,161,no,yes
134110,no,630,no,no
140504,no,0,no,yes
144487,no,163,no,no
135230,no,104,yes,no
129002,no,49,no,no
141796,no,158,no,no
134739,no,326,yes,no
137997,no,-42,yes,no
132152,no,2,no,no
143820,no,870,no,no
144645,no,2206,no,no
142968,no,6571,no,no
131449,no,3407,no,no
133792,no,0,yes,no
131452,no,1045,no,no
130634,no,1228,no,no
132654,no,63,yes,no
111071,no,106,no,no
140820,no,1534,no,no
145275,no,272,no,no
144207,no,267,no,no
143100,no,116,no,no
106039,no,460,yes,no
138107,no,315,yes,no
144493,no,46,no,no
132564,no,844,no,no
131302,no,1376,yes,no
127206,no,372,no,no
142498,no,4708,no,no
143317,no,5296,no,no
141678,no,388,no,no
131215,no,315,no,no
142222,no,2037,no,no
144713,no,364,no,yes
109535,no,223,yes,no
139805,no,4118,no,no
130069,no,2666,no,no
107868,no,698,yes,yes
144564,no,401,no,no
119306,no,77,no,no
122368,no,41,no,no
140832,no,538,yes,no
118420,no,2284,yes,no
121154,no,331,no,no
129330,no,1308,yes,no
143480,no,3287,no,no
124146,no,555,yes,yes
141804,no,854,no,no
132249,no,133,no,no
142142,no,240,yes,no
135515,no,2090,yes,no
144570,no,-32,no,yes
144725,no,589,no,no
106371,no,274,yes,no
139731,no,39,no,no
140505,no,482,no,no
143802,no,535,no,no
101789,no,307,yes,no
144289,no,3676,no,no
143116,no,113,no,no
144845,no,494,no,no
111247,no,-97,yes,no
144724,no,200,no,no
139110,no,3917,yes,no
139452,no,719,yes,no
110164,no,105,no,no
142597,no,2037,no,no
129589,no,1291,no,no
142784,no,4803,no,no
118317,no,378,no,no
144530,no,372,yes,no
134248,no,700,no,no
129996,no,678,yes,no
133556,no,253,no,no
143298,no,1146,no,no
134015,no,1458,no,no
145195,no,1693,yes,no
139518,no,3733,yes,no
143741,no,640,yes,no
138915,no,2040,yes,no
133047,no,0,yes,no
135214,no,1598,yes,yes
133982,no,0,yes,no
143947,no,168,no,no
128982,no,217,yes,no
143602,no,2845,yes,no
139778,no,2509,no,no
144439,no,264,no,no
139893,no,534,no,no
142165,no,3663,no,no
139151,no,0,no,no
119544,no,706,yes,no
141286,no,9962,no,no
144117,no,2724,no,no
141805,no,282,no,no
133800,no,2282,no,no
143534,no,3696,no,no
129947,no,168,no,no
142676,no,755,no,no
127043,no,4254,yes,no
140154,no,52,yes,no
142978,no,1085,no,no
144066,no,109,no,no
137170,no,-276,yes,no
138091,no,378,yes,no
138190,no,422,yes,no
128586,no,-452,no,no
116793,no,990,yes,no
141913,no,4198,no,no
144320,no,183,no,no
138041,no,5845,no,no
113567,no,0,no,no
110609,no,1627,no,no
140878,no,10884,no,no
133855,no,3754,no,no
114398,no,2436,no,yes
134603,no,0,yes,yes
100184,no,2343,yes,no
141333,no,474,no,no
144651,no,814,no,no
115539,no,-251,no,no
131323,no,32685,no,no
132967,no,520,yes,no
140048,no,2587,no,no
134667,no,253,yes,no
122228,no,73,no,no
137148,no,0,yes,no
134118,no,2016,no,no
133805,no,704,no,no
118262,no,679,no,no
133144,no,0,yes,yes
138479,no,22,yes,no
134084,no,920,no,no
145238,no,297,no,no
117863,no,145,yes,no
143678,no,5047,no,no
131627,no,1612,yes,no
131176,no,7702,no,no
134162,no,181,no,no
141962,no,4017,no,no
129366,no,6016,no,no
131309,no,0,yes,yes
134264,no,728,no,no
107736,no,565,yes,no
114015,no,1598,yes,no
133871,no,8,no,no
102505,no,383,yes,no
130582,no,1908,yes,no
142620,no,538,no,no
117001,no,775,no,yes
141043,no,451,no,no
143688,no,388,no,no
145249,no,2488,no,no
134032,no,757,no,no
143083,no,2155,no,yes
143563,no,1857,yes,no
142584,no,3025,no,no
132658,no,-779,yes,yes
132159,no,6,yes,no
143610,no,1711,no,no
132218,no,336,no,no
144897,no,76,no,no
142012,no,80,no,no
140058,no,595,yes,no
142281,no,125,no,no
101868,yes,-1,yes,no
120397,no,2018,no,no
144864,no,187,no,no
139565,no,5169,yes,no
111939,no,908,yes,no
122436,no,1227,no,no
141342,no,1047,no,no
144091,no,3145,no,no
144260,no,618,no,no
120906,no,-242,yes,no
115419,no,454,yes,no
143752,no,473,no,yes
119773,no,676,no,no
143108,no,9367,no,no
135555,no,0,yes,no
144970,no,5397,no,no
101374,no,55,yes,no
145143,no,466,yes,no
141740,no,0,no,no
142434,no,5715,no,no
140800,no,2,no,no
143232,no,2227,no,no
140183,no,1190,yes,no
139619,no,1179,no,no
134568,no,-368,yes,no
130755,no,158,no,no
138363,no,534,no,no
144247,no,828,no,no
141887,no,1495,no,no
131376,no,2539,no,no
125802,no,587,no,no
142033,no,0,no,no
144988,no,1167,yes,yes
104919,no,1207,yes,no
143823,no,6027,no,no
139787,no,10287,yes,no
140717,no,914,no,no
131387,no,409,no,no
103056,no,3652,yes,no
143486,no,235,no,no
139501,no,0,yes,no
112097,no,740,yes,no
127122,no,4117,no,no
131297,no,1636,yes,no
120142,no,1795,no,no
143333,no,52,yes,no
132303,no,1762,no,no
137429,no,306,yes,no
109145,no,0,no,no
145304,no,113,no,no
121985,no,19,no,no
107840,no,121,yes,no
143497,no,2466,no,no
132215,no,1271,yes,no
120659,no,8897,yes,no
136930,no,802,yes,yes
115195,no,251,yes,no
141610,no,2161,no,no
121036,no,455,yes,no
137516,no,265,yes,no
142785,no,7803,no,no
142290,no,0,no,no
134176,no,2156,yes,no
134314,no,1,no,no
129983,no,931,yes,no
140994,no,48,yes,no
110154,no,812,no,yes
143771,no,618,no,no
131200,no,459,no,no
139491,no,1543,yes,no
143252,no,2149,yes,no
131456,no,1000,yes,no
134016,no,11115,no,no
125037,no,26,no,yes
144215,no,1767,yes,no
121308,no,456,no,yes
142817,no,5969,no,no
144662,no,2885,no,no
111385,no,1059,no,no
139111,no,243,yes,no
133637,no,285,yes,no
144912,no,112,no,no
131941,no,536,yes,no
119867,no,73,no,no
137974,no,7863,yes,no
117974,no,271,yes,no
134246,no,498,no,no
143093,no,4448,no,no
126663,no,3401,no,no
143071,no,94,no,no
142168,no,853,no,no
115453,yes,-367,yes,no
108807,no,6281,yes,no
124950,no,2266,no,no
142326,no,4401,no,no
143453,no,3371,no,no
102575,no,4,yes,no
142936,no,4468,no,no
114661,no,0,no,yes
140484,no,2887,no,no
115339,no,0,yes,no
144164,no,196,no,no
131115,no,1347,yes,yes
100998,no,100,yes,no
145276,no,2543,no,no
142298,no,1311,no,no
140623,no,307,no,no
114692,no,2686,yes,no
131223,no,1443,no,no
126875,no,5461,yes,no
144544,no,3591,yes,no
141059,no,2465,no,no
105275,no,783,yes,no
123008,no,1035,no,no
129688,no,254,no,no
135887,no,333,yes,no
142550,no,254,no,no
144003,no,799,no,no
134490,no,3317,no,yes
140737,no,153,no,no
145296,no,1146,no,no
140769,no,0,no,no
144671,no,4256,yes,no
141260,no,132,no,no
131355,no,404,no,no
119146,no,5361,no,no
144832,no,957,no,no
139126,no,-242,yes,yes
140579,no,137,no,no
144928,no,4951,no,no
142857,no,2776,yes,no
143815,no,920,no,no
134229,no,98,no,no
107224,no,404,yes,no
145038,no,3466,no,no
137285,no,1064,yes,no
144851,no,12,yes,no
132212,no,1129,yes,no
140934,no,260,yes,no
142721,no,15,no,no
141365,no,127,yes,no
140929,no,1600,yes,yes
143249,no,7766,yes,no
133817,no,123,no,yes
113329,no,152,yes,yes
140055,no,294,no,no
102478,no,119,yes,no
141656,no,640,yes,no
137478,no,2965,yes,no
124274,no,0,no,no
143089,no,1211,no,no
142289,no,109,no,no
133201,no,-242,yes,no
140647,no,3796,no,no
142428,no,298,no,no
123305,no,2396,no,no
135360,no,475,yes,no
119386,no,182,no,no
144852,no,877,no,no
119987,no,1047,no,no
129616,no,201,yes,no
131969,no,3286,yes,no
127192,no,455,yes,no
144071,no,5397,no,no
134576,no,188,yes,no
127986,no,1657,yes,yes
139982,no,3370,no,no
135268,no,2465,yes,yes
142037,no,411,no,no
142677,no,718,yes,no
116986,no,343,yes,no
143720,no,2352,no,no
128385,no,634,no,no
131245,no,2509,no,no
141609,no,6538,no,no
115531,no,9228,no,no
131381,no,682,no,no
140835,no,0,no,no
143716,no,1697,no,no
144340,no,1277,no,no
141529,no,6468,yes,no
110522,no,18188,yes,no
134018,no,3608,yes,no
144517,no,19,no,no
145303,no,557,no,no
140267,no,216,no,no
124273,no,700,no,no
126931,no,650,yes,no
144899,no,1477,no,no
144326,no,806,no,no
144166,no,1027,no,no
131315,no,549,no,no
104556,no,2,yes,no
140361,no,1306,no,no
127161,yes,0,yes,no
144282,no,205,no,no
140172,no,205,no,no
143277,no,-46,yes,no
131526,no,213,no,no
114620,no,296,no,yes
133980,no,193,no,no
145191,no,146,no,no
110379,no,8828,no,no
126388,no,141,no,yes
143442,no,2693,no,no
134054,no,398,no,no
143193,no,2204,no,no
139470,no,1625,no,no
133585,no,83,no,no
103809,no,144,yes,no
144453,no,1227,no,no
141274,no,1270,no,no
145214,no,222,no,no
142395,no,1276,no,no
116547,no,-168,yes,no
130083,no,10613,no,yes
144366,no,203,no,no
130640,no,0,no,no
107149,no,606,yes,no
111355,no,126,no,no
143838,no,1276,no,no
143872,no,2573,no,no
126603,no,699,yes,yes
140808,no,390,no,no
107896,no,4136,yes,no
112110,no,655,no,no
109112,no,1772,no,no
124244,no,5060,no,no
143159,no,473,no,no
144224,no,337,no,no
125352,no,5037,yes,no
139859,no,1167,yes,yes
131006,no,700,no,no
143167,no,681,no,no
143357,no,4721,no,no
139964,no,307,yes,no
121911,no,5561,no,no
142366,no,5112,no,no
115370,no,0,yes,no
130159,no,0,yes,no
138578,no,507,yes,no
116468,no,44,no,yes
143532,no,1389,no,no
142007,no,571,yes,no
139527,no,2509,no,no
133869,no,506,no,no
